CustomerID,recency_days,frequency,monetary_value,R,F,M,segment
15812,107,5,1801.14,2,4,4,"At Risk"
17663,25,7,1802.91,4,5,4,Loyal
13481,45,5,1804.56,3,4,4,Others
15260,100,7,1810.77,2,5,4,"At Risk"
17629,5,8,1814.12,5,5,4,Loyal
17828,22,4,1820.09,4,4,4,Loyal
16169,8,4,1822.97,5,4,4,Loyal
17705,3,9,1823.52,5,5,4,Loyal
16153,49,5,1824.23,3,4,4,Others
17702,30,4,1824.37,4,4,4,Loyal
18122,8,6,1826.21,5,5,4,Loyal
15203,25,6,1827.8,4,5,4,Loyal
16152,268,1,1829.04,1,1,4,Lost
14665,60,5,1835.7,3,4,4,Others
13048,14,4,1835.91,4,4,4,Loyal
15827,73,14,1836.09,2,5,4,"At Risk"
13650,16,6,1836.34,4,5,4,Loyal
18287,42,3,1837.28,3,3,4,Others
14459,155,1,1837.92,2,1,4,Others
13924,1,6,1838.85,5,5,4,Loyal
14216,3,4,1839.3,5,4,4,Loyal
14113,3,4,1840.42,5,4,4,Loyal
16455,63,7,1841.18,3,5,4,Others
16102,42,3,1842.14,3,3,4,Others
17015,28,3,1842.56,4,4,4,Loyal
12950,2,3,1843,5,4,4,Loyal
18180,4,6,1843.75,5,5,4,Loyal
17519,17,6,1844.02,4,5,4,Loyal
12381,4,5,1845.31,5,4,4,Loyal
12383,184,5,1850.56,1,4,4,"At Risk"
13421,40,2,1851.08,3,3,4,Others
16979,3,6,1852,5,5,4,Loyal
12963,8,8,1856.63,5,5,4,Loyal
14305,71,3,1858.96,3,3,4,Others
17873,80,5,1859.16,2,4,4,"At Risk"
12423,0,8,1859.31,5,5,4,Loyal
14887,79,1,1862,2,2,4,Others
16201,3,4,1863.47,5,4,4,Loyal
17787,152,4,1865.19,2,4,4,"At Risk"
14524,31,9,1867.68,4,5,4,Loyal
16841,36,6,1869.82,3,5,4,Others
17469,16,5,1870.97,4,4,4,Loyal
16474,7,7,1871.5,5,5,4,Loyal
13982,39,4,1871.81,3,4,4,Others
16986,29,2,1873.2,4,3,4,Others
17293,8,9,1875.11,5,5,4,Loyal
15367,57,4,1877.59,3,4,4,Others
17738,19,4,1879.05,4,4,4,Loyal
16128,17,5,1880.22,4,4,4,Loyal
13890,1,10,1883.81,5,5,4,Loyal
16170,50,6,1885.05,3,5,4,Others
15641,105,4,1887.2,2,4,4,"At Risk"
12371,44,2,1887.96,3,3,4,Others
14934,81,2,1890.94,2,3,4,Others
17870,2,12,1894.35,5,5,4,Loyal
17463,16,5,1896.41,4,4,4,Loyal
12762,7,2,1898.52,5,3,4,Others
14250,7,3,1904.05,5,4,4,Loyal
15819,49,4,1905.45,3,4,4,Others
14210,105,6,1905.84,2,5,4,"At Risk"
17228,15,8,1906.09,4,5,4,Loyal
16426,2,10,1908.25,5,5,4,Loyal
14285,21,4,1910.01,4,4,4,Loyal
17368,23,8,1912.67,4,5,4,Loyal
15021,8,9,1914.82,5,5,4,Loyal
16942,12,9,1920.59,5,5,4,Loyal
13094,21,12,1927.32,4,5,4,Loyal
16983,12,7,1931.25,5,5,4,Loyal
14978,72,5,1931.42,2,4,4,"At Risk"
14655,8,4,1932.23,5,4,4,Loyal
12528,9,6,1933.48,5,5,4,Loyal
15157,3,3,1936.07,5,4,4,Loyal
15864,22,6,1936.32,4,5,4,Loyal
14472,103,8,1936.84,2,5,4,"At Risk"
14418,3,3,1937.25,5,4,4,Loyal
15518,64,8,1942.45,3,5,4,Others
15814,16,4,1945.33,4,4,4,Loyal
14653,1,7,1947.55,5,5,4,Loyal
14533,24,7,1949.72,4,5,4,Loyal
17554,1,5,1952.45,5,4,4,Loyal
12853,134,6,1957.1,2,5,4,"At Risk"
14498,42,5,1957.32,3,4,4,Others
15351,12,7,1960.11,5,5,4,Loyal
17218,4,10,1960.72,5,5,4,Loyal
17790,26,14,1965.55,4,5,4,Loyal
12674,38,4,1970.6,3,4,4,Others
17997,74,8,1970.67,2,5,4,"At Risk"
16341,24,4,1971.87,4,4,4,Loyal
17422,16,6,1979.37,4,5,4,Loyal
13725,49,8,1980.56,3,5,4,Others
13590,11,6,1981.92,5,5,4,Loyal
13246,18,6,1987.3,4,5,4,Loyal
17088,28,4,1991.01,4,4,4,Loyal
17679,52,2,1992.11,3,3,4,Others
18204,71,3,1993.7,3,3,4,Others
17827,5,5,1995.46,5,4,4,Loyal
16698,226,2,1998,1,2,4,Lost
13305,4,10,2000.86,5,5,4,Loyal
18188,15,3,2001.04,4,4,4,Loyal
15493,32,5,2001.8,4,4,4,Loyal
16754,372,1,2002.4,1,1,4,Lost
17082,33,2,2003.85,3,3,4,Others
14462,66,11,2004.02,3,5,4,Others
14217,1,17,2004.98,5,5,4,Loyal
14730,1,8,2005.06,5,5,4,Loyal
16098,87,7,2005.63,2,5,4,"At Risk"
15372,137,1,2007.4,2,1,4,Others
15531,8,2,2007.44,5,3,4,Others
14506,17,5,2012.17,4,4,4,Loyal
15341,80,1,2020.52,2,2,4,Others
14544,24,2,2024.45,4,3,4,Others
16358,1,4,2027.5,5,4,4,Loyal
17337,151,4,2027.87,2,4,4,"At Risk"
16409,36,5,2028.88,3,4,4,Others
13630,5,7,2031.78,5,5,4,Loyal
17846,85,1,2033.1,2,2,4,Others
18069,26,5,2036.67,4,4,4,Loyal
13593,108,5,2037.08,2,4,4,"At Risk"
12585,234,2,2040.1,1,2,4,Lost
14001,45,3,2043.08,3,3,4,Others
13450,26,6,2043.72,4,5,4,Loyal
17090,4,7,2043.95,5,5,4,Loyal
17597,213,1,2044.37,1,1,4,Lost
13495,7,5,2044.87,5,4,4,Loyal
17625,18,4,2047,4,4,4,Loyal
14232,42,5,2048.07,3,4,4,Others
17612,53,6,2048.45,3,5,4,Others
17086,7,6,2050.08,5,5,4,Loyal
16150,42,5,2053.02,3,4,4,Others
14188,30,6,2054.36,4,5,4,Loyal
17667,66,5,2055.51,3,4,4,Others
12518,0,5,2056.89,5,4,4,Loyal
14409,71,6,2059.45,3,5,4,Others
16281,72,1,2062.06,2,2,5,Others
12928,35,5,2062.7,3,4,5,Others
12948,16,7,2064.95,4,5,5,Loyal
14482,18,6,2068.15,4,5,5,Loyal
18219,2,10,2069.77,5,5,5,Champions
18241,9,17,2073.09,5,5,5,Champions
14209,10,6,2073.43,5,5,5,Champions
14696,4,7,2078.95,5,5,5,Champions
18231,192,5,2083.27,1,4,5,"At Risk"
16954,0,9,2085.08,5,5,5,Champions
14810,40,11,2087.88,3,5,5,Others
18044,4,10,2088.6,5,5,5,Champions
13297,7,4,2089.85,5,4,5,Loyal
17490,0,7,2092.32,5,5,5,Champions
13571,12,12,2092.32,5,5,5,Champions
14306,51,2,2093.32,3,3,5,Others
18283,3,16,2094.88,5,5,5,Champions
17191,28,7,2095.13,4,5,5,Loyal
16875,67,5,2095.53,3,4,5,Others
12610,22,5,2099.54,4,4,5,Loyal
13126,4,8,2099.64,5,5,5,Champions
15815,63,5,2100.6,3,4,5,Others
17861,3,8,2100.8,5,5,5,Champions
14515,17,6,2102.09,4,5,5,Loyal
14461,148,3,2103.06,2,3,5,Others
18093,93,4,2106.52,2,4,5,"At Risk"
18173,86,4,2106.84,2,4,5,"At Risk"
13265,53,5,2107.66,3,4,5,Others
14691,30,5,2114.33,4,4,5,Loyal
18008,70,9,2116.19,3,5,5,Others
18061,21,10,2119.41,4,5,5,Loyal
13632,24,5,2121.27,4,4,5,Loyal
15058,25,11,2124.99,4,5,5,Loyal
14640,24,6,2125.08,4,5,5,Loyal
16407,12,10,2126.93,5,5,5,Champions
14360,31,4,2128.23,4,4,5,Loyal
13517,59,3,2128.42,3,3,5,Others
17400,126,5,2129.96,2,4,5,"At Risk"
12560,5,3,2134.01,5,4,5,Loyal
14828,196,3,2139.76,1,3,5,Others
17272,42,4,2148.63,3,4,5,Others
16966,8,7,2154.97,5,5,5,Champions
13224,60,2,2155.95,3,3,5,Others
16379,4,4,2157.4,5,4,5,Loyal
14407,107,6,2157.73,2,5,5,"At Risk"
16456,99,5,2158.37,2,4,5,"At Risk"
12935,2,7,2160.7,5,5,5,Champions
13755,3,9,2161.35,5,5,5,Champions
12633,58,4,2163.98,3,4,5,Others
12501,336,1,2169.39,1,1,5,Lost
12909,39,5,2178.67,3,4,5,Others
12856,7,6,2179.93,5,5,5,Champions
14341,45,8,2182.28,3,5,5,Others
15394,9,4,2183.54,5,4,5,Loyal
16628,29,5,2188.05,4,4,5,Loyal
15123,7,2,2199.31,5,3,5,Others
17406,333,3,2200.42,1,3,5,Others
13831,16,6,2202.99,4,5,5,Loyal
15179,18,5,2206.95,4,4,5,Loyal
15797,113,4,2207.4,2,4,5,"At Risk"
13862,18,8,2209.36,4,5,5,Loyal
12653,148,2,2209.85,2,2,5,Others
12876,57,2,2218.02,3,3,5,Others
15811,22,6,2218.62,4,5,5,Loyal
15722,35,5,2222.56,3,4,5,Others
13365,33,2,2225.37,3,3,5,Others
12783,2,6,2225.91,5,5,5,Champions
17591,73,7,2225.97,2,5,5,"At Risk"
14825,3,12,2226.91,5,5,5,Champions
14226,28,5,2232.19,4,4,5,Loyal
18242,72,4,2232.49,2,4,5,"At Risk"
15834,70,4,2233.75,3,4,5,Others
16076,3,10,2234.73,5,5,5,Champions
14700,32,3,2235.3,3,4,5,Others
14560,7,22,2237.77,5,5,5,Champions
16743,29,7,2238.09,4,5,5,Loyal
14211,53,9,2241.1,3,5,5,Others
15665,168,2,2242.01,2,2,5,Others
16771,33,5,2246.81,3,4,5,Others
15235,217,12,2247.51,1,5,5,"At Risk"
17442,36,6,2248.56,3,5,5,Others
16293,21,10,2248.99,4,5,5,Loyal
14432,9,6,2255.51,5,5,5,Champions
16209,88,5,2262.62,2,4,5,"At Risk"
16057,16,7,2263.12,4,5,5,Loyal
13700,26,10,2265.12,4,5,5,Loyal
14466,29,7,2272.4,4,5,5,Loyal
17768,8,3,2273.18,5,4,5,Loyal
13317,66,6,2273.68,3,5,5,Others
16782,10,13,2279.9,5,5,5,Champions
12684,7,7,2283.63,5,5,5,Champions
17696,38,8,2285.71,3,5,5,Others
13527,33,7,2287.51,3,5,5,Others
12615,2,4,2291.19,5,4,5,Loyal
15704,140,4,2293.62,2,4,5,"At Risk"
13115,11,4,2294.78,5,4,5,Loyal
15105,18,7,2298.93,4,5,5,Loyal
16550,108,5,2298.97,2,4,5,"At Risk"
16735,78,5,2300.56,2,4,5,"At Risk"
15288,43,5,2306.52,3,4,5,Others
13704,5,9,2308.06,5,5,5,Champions
13994,3,6,2313.14,5,5,5,Champions
15365,25,7,2314.32,4,5,5,Loyal
14290,11,5,2314.65,5,4,5,Loyal
17211,26,8,2317.22,4,5,5,Loyal
17744,3,6,2322.4,5,5,5,Champions
17313,31,1,2328.84,4,2,5,Promising
15785,32,5,2328.97,4,4,5,Loyal
12782,4,5,2330.92,5,4,5,Loyal
15281,58,9,2332.15,3,5,5,Others
17954,5,12,2332.72,5,5,5,Champions
18257,39,8,2337.63,3,5,5,Others
12584,3,9,2338.15,5,5,5,Champions
18259,24,3,2338.6,4,4,5,Loyal
12704,7,8,2340.84,5,5,5,Champions
14309,8,9,2352.53,5,5,5,Champions
15140,52,7,2354.25,3,5,5,Others
14440,8,5,2357.68,5,4,5,Loyal
14030,18,8,2360.09,4,5,5,Loyal
17634,36,9,2361.97,3,5,5,Others
12457,66,7,2363.23,3,5,5,Others
15755,10,6,2364.25,5,5,5,Champions
13908,79,4,2369.55,2,4,5,"At Risk"
14930,108,3,2372.86,2,3,5,Others
17434,2,7,2373.82,5,5,5,Champions
13722,131,3,2375.41,2,3,5,Others
15270,15,7,2379.49,4,5,5,Loyal
14239,43,11,2380.85,3,5,5,Others
14554,10,4,2381.04,5,4,5,Loyal
14493,7,5,2383.24,5,4,5,Loyal
17530,1,10,2385,5,5,5,Champions
15370,40,7,2386.05,3,5,5,Others
13141,84,5,2388.75,2,4,5,"At Risk"
18065,5,14,2392.83,5,5,5,Champions
15980,88,3,2398.86,2,3,5,Others
17589,60,4,2404.17,3,4,5,Others
12397,35,2,2409.9,3,3,5,Others
15373,8,12,2415.91,5,5,5,Champions
15089,10,6,2420.84,5,5,5,Champions
17722,96,4,2424.04,2,4,5,"At Risk"
16143,3,6,2424.94,5,5,5,Champions
13949,2,6,2427.32,5,5,5,Champions
17071,28,9,2429.03,4,5,5,Loyal
15527,18,8,2429.78,4,5,5,Loyal
14163,87,4,2445.91,2,4,5,"At Risk"
15674,73,5,2446.6,2,4,5,"At Risk"
13784,9,11,2462.79,5,5,5,Champions
17131,5,5,2463.17,5,4,5,Loyal
15750,2,8,2465.48,5,5,5,Champions
12455,73,6,2466.86,2,5,5,"At Risk"
17164,32,7,2467.35,4,5,5,Loyal
14502,19,11,2470.67,4,5,5,Loyal
14766,8,6,2473.37,5,5,5,Champions
17188,11,7,2474.23,5,5,5,Champions
17682,10,6,2474.33,5,5,5,Champions
13588,15,9,2478.95,4,5,5,Loyal
13507,3,4,2479.16,5,4,5,Loyal
14315,44,6,2481.13,3,5,5,Others
16710,19,10,2483.04,4,5,5,Loyal
12913,4,5,2483.63,5,4,5,Loyal
12483,17,8,2484.98,4,5,5,Loyal
16477,63,7,2494.46,3,5,5,Others
15932,4,8,2495.87,5,5,5,Champions
12517,28,5,2502.84,4,4,5,Loyal
13695,31,15,2504.13,4,5,5,Loyal
12352,36,8,2506.04,3,5,5,Others
15271,7,15,2507.07,5,5,5,Champions
15245,134,3,2515.84,2,3,5,Others
13394,1,8,2520.02,5,5,5,Champions
17449,2,7,2520.86,5,5,5,Champions
13975,31,6,2526.28,4,5,5,Loyal
17314,24,8,2527.92,4,5,5,Loyal
14659,8,9,2529.93,5,5,5,Champions
13471,1,4,2531.58,5,4,5,Loyal
17700,16,4,2534.64,4,4,5,Loyal
14776,51,11,2538.3,3,5,5,Others
13344,67,3,2543.72,3,3,5,Others
14676,31,6,2548.24,4,5,5,Loyal
14701,10,9,2549.37,5,5,5,Champions
14334,16,8,2552.21,4,5,5,Loyal
15572,4,7,2552.86,5,5,5,Champions
16308,37,4,2560,3,4,5,Others
18245,7,7,2567.06,5,5,5,Champions
15485,30,3,2575,4,4,5,Loyal
16912,28,11,2575.38,4,5,5,Loyal
14546,5,5,2578.09,5,4,5,Loyal
13911,57,9,2580.91,3,5,5,Others
15033,4,10,2586.67,5,5,5,Champions
14243,8,10,2588.77,5,5,5,Champions
13895,28,4,2593.07,4,4,5,Loyal
16919,156,11,2596.45,2,5,5,"At Risk"
12600,28,10,2599.04,4,5,5,Loyal
17317,46,3,2600.34,3,3,5,Others
13983,29,12,2603.43,4,5,5,Loyal
14408,10,7,2606.53,5,5,5,Champions
13136,56,5,2607.61,3,4,5,Others
16241,9,13,2607.87,5,5,5,Champions
12726,28,7,2609.1,4,5,5,Loyal
18075,23,10,2611.75,4,5,5,Loyal
12836,59,4,2612.86,3,4,5,Others
14397,2,19,2612.96,5,5,5,Champions
15782,9,3,2614.74,5,4,5,Loyal
13021,4,9,2616.38,5,5,5,Champions
14262,8,8,2618.23,5,5,5,Champions
16255,16,8,2619.91,4,5,5,Loyal
18210,1,6,2621.38,5,5,5,Champions
17965,37,14,2622.57,3,5,5,Others
13644,16,4,2624.26,4,4,5,Loyal
13422,64,1,2626.3,3,2,5,Others
18077,8,11,2633.01,5,5,5,Champions
17402,4,13,2633.85,5,5,5,Champions
12520,79,5,2634.26,2,4,5,"At Risk"
13771,64,4,2634.45,3,4,5,Others
13804,30,7,2635.79,4,5,5,Loyal
15752,39,7,2637.38,3,5,5,Others
17655,10,7,2638.94,5,5,5,Champions
13658,9,5,2639.17,5,4,5,Loyal
18260,172,6,2643.2,2,5,5,"At Risk"
16618,31,5,2647.59,4,4,5,Loyal
13851,95,3,2651.46,2,3,5,Others
12721,31,6,2656.13,4,5,5,Loyal
15671,18,7,2657.13,4,5,5,Loyal
14439,319,1,2661.24,1,1,5,Lost
12360,52,3,2662.06,3,3,5,Others
14713,9,11,2666.36,5,5,5,Champions
13883,10,5,2674.48,5,4,5,Loyal
17346,3,15,2676.56,5,5,5,Champions
12625,211,2,2683.82,1,2,5,Lost
17386,7,6,2686.42,5,5,5,Champions
18097,7,6,2697.8,5,5,5,Champions
14732,8,8,2702.49,5,5,5,Champions
14107,51,7,2703.23,3,5,5,Others
13654,43,6,2707.33,3,5,5,Others
13285,23,4,2709.12,4,4,5,Loyal
17069,28,9,2709.7,4,5,5,Loyal
15796,1,8,2711.56,5,5,5,Champions
12708,29,10,2712.91,4,5,5,Loyal
12380,21,4,2724.81,4,4,5,Loyal
12840,143,4,2726.77,2,4,5,"At Risk"
16003,29,5,2735.37,4,4,5,Loyal
16938,8,4,2736.38,5,4,5,Loyal
15696,33,8,2736.46,3,5,5,Others
14125,10,3,2740.43,5,4,5,Loyal
14808,39,8,2741.17,3,5,5,Others
12669,150,3,2744.03,2,3,5,Others
15321,70,3,2748.31,3,3,5,Others
13971,18,8,2758.26,4,5,5,Loyal
14854,78,7,2759.83,2,5,5,"At Risk"
15114,30,10,2760.56,4,5,5,Loyal
15356,31,10,2766.5,4,5,5,Loyal
13870,2,8,2770.94,5,5,5,Champions
17838,26,5,2779.3,4,4,5,Loyal
14121,3,4,2780.15,5,4,5,Loyal
12388,15,6,2780.66,4,5,5,Loyal
17213,40,7,2781.23,3,5,5,Others
14626,23,4,2791.27,4,4,5,Loyal
17739,11,7,2791.35,5,5,5,Champions
12758,116,2,2791.59,2,3,5,Others
12578,21,2,2794.51,4,3,5,Others
13769,2,10,2796.51,5,5,5,Champions
15993,8,7,2797.57,5,5,5,Champions
16764,3,13,2799.25,5,5,5,Champions
16081,56,5,2806.9,3,4,5,Others
13230,4,14,2806.97,5,5,5,Champions
18230,9,7,2810.2,5,5,5,Champions
14903,21,5,2810.63,4,4,5,Loyal
12356,22,3,2811.43,4,4,5,Loyal
16871,22,6,2812.34,4,5,5,Loyal
13174,16,3,2817.03,4,4,5,Loyal
14842,43,4,2824.69,3,4,5,Others
17596,23,7,2827.93,4,5,5,Loyal
14572,3,7,2832.84,5,5,5,Champions
14852,58,6,2836.69,3,5,5,Others
15984,2,10,2837.67,5,5,5,Champions
16928,80,17,2847.6,2,5,5,"At Risk"
18145,12,4,2861.55,5,4,5,Loyal
12685,28,6,2863.08,4,5,5,Loyal
14535,60,3,2864.19,3,3,5,Others
13901,72,5,2867.2,2,4,5,"At Risk"
14711,10,11,2868.8,5,5,5,Champions
15628,4,9,2870.24,5,5,5,Champions
14005,9,5,2874.72,5,4,5,Loyal
17728,3,3,2876.01,5,4,5,Loyal
14251,1,5,2879.7,5,4,5,Loyal
15673,88,4,2881.02,2,4,5,"At Risk"
16633,17,6,2883.1,4,5,5,Loyal
13735,24,4,2885.24,4,4,5,Loyal
12408,32,5,2888.55,3,4,5,Others
18144,7,12,2888.75,5,5,5,Champions
17644,1,11,2895.64,5,5,5,Champions
12438,14,2,2906.85,4,3,5,Others
14112,22,7,2915.15,4,5,5,Loyal
12906,11,5,2919.81,5,4,5,Loyal
15606,61,9,2920.16,3,5,5,Others
17512,28,10,2924.99,4,5,5,Loyal
14530,25,6,2925.91,4,5,5,Loyal
16316,64,8,2938.91,3,5,5,Others
17444,147,3,2940.04,2,3,5,Others
17084,35,2,2949.75,3,3,5,Others
14868,3,8,2953.59,5,5,5,Champions
17924,11,7,2962.5,5,5,5,Champions
16497,49,6,2965.69,3,5,5,Others
15854,4,12,2974.65,5,5,5,Champions
14032,2,11,2975.59,5,5,5,Champions
13451,26,5,2976.15,4,4,5,Loyal
14639,52,6,2984.49,3,5,5,Others
15687,8,9,2993.1,5,5,5,Champions
14307,88,6,2995.72,2,5,5,"At Risk"
12670,10,5,2996.05,5,4,5,Loyal
17504,206,9,2997.03,1,5,5,"At Risk"
17659,17,12,2999.46,4,5,5,Loyal
15521,40,8,3000.2,3,5,5,Others
12916,138,4,3006.15,2,4,5,"At Risk"
12754,235,3,3010.74,1,3,5,Others
18094,81,7,3017.3,2,5,5,"At Risk"
12395,19,12,3018.63,4,5,5,Loyal
12598,9,8,3023.08,5,5,5,Champions
16709,84,5,3029.87,2,4,5,"At Risk"
16393,2,13,3046.21,5,5,5,Champions
16940,52,3,3049.88,3,3,5,Others
17799,22,10,3055.93,4,5,5,Loyal
14456,5,9,3062.4,5,5,5,Champions
16686,47,7,3062.83,3,5,5,Others
13631,99,11,3070.42,2,5,5,"At Risk"
12910,23,8,3075.04,4,5,5,Loyal
18272,2,6,3078.58,5,5,5,Champions
16218,29,7,3084.68,4,5,5,Loyal
15998,36,5,3089.97,3,4,5,Others
13362,9,4,3090.74,5,4,5,Loyal
17059,29,5,3095.04,4,4,5,Loyal
13135,196,1,3096,1,1,5,Lost
14565,95,4,3099.12,2,4,5,"At Risk"
14257,64,5,3099.72,3,4,5,Others
15491,95,6,3100.09,2,5,5,"At Risk"
16905,5,7,3102.43,5,5,5,Champions
14099,16,11,3104.17,4,5,5,Loyal
13869,123,4,3104.95,2,4,5,"At Risk"
16678,2,12,3109.99,5,5,5,Champions
16326,5,14,3110.96,5,5,5,Champions
13685,2,7,3119.44,5,5,5,Champions
16156,8,9,3122.04,5,5,5,Champions
13742,16,12,3131.02,4,5,5,Loyal
14235,75,5,3144.86,2,4,5,"At Risk"
15065,37,4,3158.13,3,4,5,Others
17863,59,6,3160,3,5,5,Others
15861,12,8,3165.36,5,5,5,Champions
16041,30,3,3166.4,4,4,5,Loyal
16837,31,11,3170.98,4,5,5,Loyal
17231,12,10,3174.32,5,5,5,Champions
17672,50,2,3178.17,3,3,5,Others
12456,44,3,3181.04,3,3,5,Others
14844,63,4,3189.81,3,4,5,Others
13758,11,7,3190.55,5,5,5,Champions
17685,16,7,3191.53,4,5,5,Loyal
13868,7,2,3192.54,5,3,5,Others
17220,24,14,3198.25,4,5,5,Loyal
16107,17,7,3204.16,4,5,5,Loyal
14388,10,8,3212.84,5,5,5,Champions
13268,17,11,3214.69,4,5,5,Loyal
13880,21,13,3219.77,4,5,5,Loyal
14175,59,3,3222.3,3,3,5,Others
17050,96,6,3228.84,2,5,5,"At Risk"
15443,1,7,3236.91,5,5,5,Champions
13047,31,10,3237.54,4,5,5,Loyal
13952,217,2,3251.07,1,2,5,Lost
17723,127,6,3276.4,2,5,5,"At Risk"
15764,88,6,3279.97,2,5,5,"At Risk"
12480,28,4,3281.63,4,4,5,Loyal
15632,15,8,3285.31,4,5,5,Loyal
14702,1,17,3292.14,5,5,5,Champions
14841,53,6,3295.76,3,5,5,Others
13373,60,3,3312.25,3,3,5,Others
16556,66,7,3313.79,3,5,5,Others
12594,37,10,3338.22,3,5,5,Others
12613,57,5,3344.38,3,4,5,Others
12643,128,6,3344.64,2,5,5,"At Risk"
13015,53,5,3346.28,3,4,5,Others
17183,7,6,3347.31,5,5,5,Champions
16607,17,14,3347.71,4,5,5,Loyal
16818,10,11,3349.57,5,5,5,Champions
14227,26,10,3350.96,4,5,5,Loyal
16011,8,16,3362.71,5,5,5,Champions
15708,40,7,3364.24,3,5,5,Others
13842,58,9,3385.62,3,5,5,Others
15228,66,4,3386.71,3,4,5,Others
13198,10,6,3401.24,5,5,5,Champions
17669,42,7,3406.72,3,5,5,Others
13437,14,7,3408.06,4,5,5,Loyal
15981,24,8,3408.48,4,5,5,Loyal
12406,22,2,3415.3,4,3,5,Others
14221,42,9,3432.8,3,5,5,Others
15676,18,3,3435.76,4,4,5,Loyal
17725,16,11,3439.08,4,5,5,Loyal
15974,39,7,3442.15,3,5,5,Others
15129,50,11,3447.4,3,5,5,Others
13536,1,7,3448.29,5,5,5,Champions
15410,84,8,3450.84,2,5,5,"At Risk"
17758,19,8,3456.7,4,5,5,Loyal
13014,10,10,3466.28,5,5,5,Champions
13993,42,9,3466.36,3,5,5,Others
16458,2,18,3482.74,5,5,5,Champions
14907,3,7,3501.1,5,5,5,Champions
16131,51,6,3506.54,3,5,5,Others
14395,2,9,3507.71,5,5,5,Champions
16360,4,6,3512.53,5,5,5,Champions
13953,7,7,3515.68,5,5,5,Champions
17160,31,6,3518.03,4,5,5,Loyal
12454,56,1,3528.34,3,2,5,Others
13334,82,3,3536.82,2,3,5,Others
13448,16,6,3539.37,4,5,5,Loyal
14503,3,6,3543.26,5,5,5,Champions
12370,51,4,3545.69,3,4,5,Others
15544,9,9,3546.71,5,5,5,Champions
17491,1,10,3558.87,5,5,5,Champions
17203,35,6,3563.85,3,5,5,Others
14132,2,11,3586.03,5,5,5,Champions
15484,1,4,3594.31,5,4,5,Loyal
16242,8,7,3603.21,5,5,5,Champions
15113,9,3,3609.33,5,4,5,Loyal
15505,52,5,3610.96,3,4,5,Others
13082,126,9,3613.63,2,5,5,"At Risk"
14040,40,12,3614.92,3,5,5,Others
17576,8,19,3622.68,5,5,5,Champions
13520,58,6,3624.35,3,5,5,Others
13327,38,8,3627.77,3,5,5,Others
17528,1,8,3628.5,5,5,5,Champions
14543,28,16,3630.33,4,5,5,Loyal
17230,264,8,3638.41,1,5,5,"At Risk"
13381,31,6,3639.31,4,5,5,Loyal
16440,7,5,3640.67,5,4,5,Loyal
12619,16,9,3641.24,4,5,5,Loyal
13426,0,10,3641.32,5,5,5,Champions
16712,9,11,3645.43,5,5,5,Champions
12417,3,9,3649.1,5,5,5,Champions
13137,10,8,3650.41,5,5,5,Champions
18079,45,4,3651.97,3,4,5,Others
15296,50,6,3672.86,3,5,5,Others
15581,120,13,3679.97,2,5,5,"At Risk"
16253,66,2,3683.86,3,3,5,Others
12553,8,10,3692.28,5,5,5,Champions
15379,169,7,3703.29,2,5,5,"At Risk"
17819,71,7,3704.87,3,5,5,Others
13148,29,12,3707.12,4,5,5,Loyal
15622,43,9,3709.56,3,5,5,Others
15845,17,8,3711.77,4,5,5,Loyal
14364,108,8,3717.35,2,5,5,"At Risk"
16240,24,2,3718.8,4,3,5,Others
13680,1,4,3722.42,5,4,5,Loyal
12647,22,12,3722.82,4,5,5,Loyal
12502,95,5,3723.87,2,4,5,"At Risk"
14282,3,15,3729.34,5,5,5,Champions
15808,306,4,3734.97,1,4,5,"At Risk"
16570,15,10,3738.4,4,5,5,Loyal
13552,66,12,3740.07,3,5,5,Others
14145,46,4,3742.2,3,4,5,Others
17238,2,17,3744.65,5,5,5,Champions
12429,9,4,3750.4,5,4,5,Loyal
16904,4,16,3754.27,5,5,5,Champions
17173,5,8,3766.6,5,5,5,Champions
12562,8,7,3781.74,5,5,5,Champions
16019,46,9,3786.24,3,5,5,Others
16168,10,27,3787.6,5,5,5,Champions
16655,17,6,3794.52,4,5,5,Loyal
16145,8,11,3799.49,5,5,5,Champions
12668,11,4,3807.15,5,4,5,Loyal
13435,5,7,3809.89,5,5,5,Champions
12597,19,4,3811.22,4,4,5,Loyal
12755,280,2,3811.95,1,2,5,Lost
15867,5,15,3812.64,5,5,5,Champions
17091,2,9,3827.76,5,5,5,Champions
13266,11,12,3834.26,5,5,5,Champions
16327,14,6,3844.22,4,5,5,Loyal
12662,0,11,3849.78,5,5,5,Champions
16717,23,6,3858.38,4,5,5,Loyal
15195,2,1,3861,5,2,5,Promising
13124,89,3,3866.33,2,3,5,Others
18073,114,12,3877.52,2,5,5,"At Risk"
14291,1,11,3883.25,5,5,5,Champions
13999,10,12,3901.81,5,5,5,Champions
14739,4,7,3902.28,5,5,5,Champions
17593,3,5,3927.34,5,4,5,Loyal
12473,29,5,3938.55,4,4,5,Loyal
17651,11,10,3945,5,5,5,Champions
13183,7,9,3957.78,5,5,5,Champions
13523,33,5,3964.88,3,4,5,Others
14299,8,9,3965.62,5,5,5,Champions
12727,10,7,3980.7,5,5,5,Champions
12779,37,8,3981.36,3,5,5,Others
17611,7,15,3984.22,5,5,5,Champions
15416,64,4,3984.32,3,4,5,Others
17001,0,11,3989.57,5,5,5,Champions
